nodeid,lat,long
77828,40.7136,-73.9806
77829,40.7562,-73.9912
77830,40.7401,-73.9895
77831,40.7748,-73.958
77832,40.7335,-74.0026
77833,40.7679,-73.983
77834,40.8232,-73.9491
77835,40.6931,-73.9829
77836,40.78,-73.9609
77837,40.7633,-73.9592
77838,40.7739,-73.9841
77839,40.7648,-73.9836
77840,40.7314,-73.9825
77841,40.7704,-73.9567
77842,40.7535,-73.9648
77843,40.7617,-73.9814
77844,40.7318,-73.9967
77845,40.7401,-73.9823
77846,40.7783,-73.9217
77847,40.7694,-73.8429
77848,40.6449,-73.7871
77849,40.7782,-73.9888
77850,40.7227,-73.985
77851,40.7628,-73.9967
77852,40.6694,-73.9896
77853,40.6908,-73.9442
77854,40.8551,-73.912
77855,40.7333,-74.0049
77856,40.7272,-73.8384
77857,40.7495,-73.9792
77858,40.7589,-73.9733
77859,40.7573,-73.9292
77860,40.6832,-73.8137
77861,40.7079,-74.0071
77862,40.8024,-73.9677
77863,40.7975,-73.9604
77864,40.7318,-73.9937
77865,40.7159,-74.01
77866,40.7409,-74.0048
77867,40.7206,-74.002
77868,40.6797,-73.9743
77869,40.7217,-74.0044
77870,40.7522,-74.0031
77871,40.7746,-73.9844
77872,40.7432,-74.0011
77873,40.7584,-73.9817
77874,40.7798,-73.9483
77875,40.7669,-73.9264
77876,40.7822,-73.948
77877,40.776,-73.9579
77878,40.7559,-73.9718
77879,40.7601,-73.9908
77880,40.7404,-73.9839
77881,40.7531,-73.9956
77882,40.8221,-73.9498
77883,40.7548,-73.9835
77884,40.7178,-74.0014
77885,40.7431,-73.9938
77886,40.7043,-74.0085
77887,40.7187,-73.9835
77888,40.7895,-73.9677
77889,40.7645,-73.9786
77890,40.7479,-74.0028
77891,40.7638,-73.9742
77892,40.7576,-73.9768
77893,40.7487,-73.9804
77894,40.7673,-73.9937
77895,40.7336,-73.869
77896,40.7556,-73.9354
77897,40.7421,-73.9541
77898,40.7434,-73.9893
77899,40.7433,-73.9721
77900,40.7089,-74.0027
77901,40.718,-73.9977
77902,40.7167,-74.0066
77903,40.7551,-73.9829
77904,40.715,-74.0099
77905,40.7346,-74.0031
77906,40.7984,-73.9636
77907,40.7827,-73.9751
77908,40.8179,-73.9616
77909,40.7946,-73.9722
77910,40.8356,-73.8409
77911,40.7445,-73.9886
77912,40.7448,-73.9787
77913,40.761,-73.9599
77914,40.7564,-73.9628
77915,40.6672,-73.9333
77916,40.7266,-74.0091
77917,40.7567,-73.9925
77918,40.7344,-73.9943
77919,40.7534,-74.0002
77920,40.7589,-73.9664
77921,40.7965,-73.9705
77922,40.7793,-73.9853
77923,40.7471,-73.9938
77924,40.6902,-73.9816
77925,40.8501,-73.9332
77926,40.7943,-73.9397
77927,40.7951,-73.9441
77928,40.7856,-73.9759
77929,40.7171,-73.9834
77930,40.7842,-73.9495
77931,40.7457,-73.9825
77932,40.7239,-73.9919
77933,40.7711,-73.8649
77934,40.7874,-73.976
77935,40.7641,-73.9699
77936,40.7618,-73.9658
77937,40.7506,-74.0036
77938,40.7733,-73.9587
77939,40.7768,-73.9819
77940,40.736,-73.9824
77941,40.7319,-74.0643
77942,40.7397,-73.991
77943,40.7524,-73.9681
77944,40.7538,-73.974
77945,40.784,-73.9547
77946,40.7112,-74.0097
77947,40.7556,-73.9684
77948,40.7691,-73.9431
77949,40.7901,-73.9774
77950,40.7763,-73.9895
77951,40.7383,-73.9804
77952,40.6253,-73.9624
77953,40.8054,-73.9621
77954,40.7466,-73.8914
77955,40.7083,-73.898
77956,40.7235,-74.0103
77957,40.7296,-73.9965
77958,40.7255,-74.0056
77959,40.6443,-73.7864
77960,40.754,-73.9702
77961,40.7401,-73.9828
77962,40.7652,-73.9802
77963,40.8167,-73.9463
77964,40.8475,-73.9052
77965,40.7211,-74.0054
77966,40.7314,-73.9753
77967,40.7157,-74.0056
77968,40.7325,-74.0066
77969,40.6864,-73.9556
77970,40.712,-74.0064
77971,40.6702,-73.9756
77972,40.7612,-73.975
77973,40.7655,-73.9832
77974,40.7613,-73.9846
77975,40.6619,-73.9793
77976,40.737,-74.0024
77977,40.7571,-73.987
77978,40.7502,-73.8864
77979,40.7454,-73.9846
77980,40.7204,-73.9926
77981,40.7309,-73.983
77982,40.7521,-73.9806
77983,40.726,-73.9949
77984,40.7321,-74.0008
77985,40.7055,-74.0079
77986,40.7256,-74.0062
77987,40.7779,-73.9495
77988,40.7399,-73.9791
77989,40.7424,-73.9895
77990,40.7822,-73.96
77991,40.7059,-74.0078
77992,40.7717,-73.9633
77993,40.7234,-73.99
77994,40.7299,-74.0103
77995,40.7145,-74.0099
77996,40.7596,-73.996
77997,40.7526,-73.9949
77998,40.7679,-73.9704
77999,40.7115,-74.0167
78000,40.8095,-73.9654
78001,40.7334,-74.0022
78002,40.7861,-73.953
78003,40.7067,-74.0061
78004,40.7768,-73.9576
78005,40.6474,-73.8023
78006,40.7324,-73.9948
78007,40.7645,-73.9536
78008,40.7095,-74.0013
78009,40.7215,-73.9929
78010,40.7572,-73.9932
78011,40.7065,-74.0065
78012,40.7514,-74.0049
78013,40.7949,-73.9361
78014,40.8189,-73.9032
78015,40.7594,-73.9721
78016,40.6878,-74.1815
78017,40.7456,-74.0087
78018,40.7786,-73.9532
78019,40.6912,-73.9466
78020,40.731,-73.993
78021,40.7869,-73.9733
78022,40.7555,-73.9758
78023,40.7373,-73.9888
78024,40.7484,-73.9866
78025,40.7487,-73.9724
78026,40.7211,-73.9887
78027,40.7223,-73.9595
78028,40.7415,-73.9061
78029,40.7707,-73.9174
78030,40.7657,-73.9553
78031,40.7594,-73.9759
78032,40.7403,-73.9909
78033,40.7109,-74.0157
78034,40.7525,-74.0018
78035,40.7444,-74.0006
78036,40.752,-73.9811
78037,40.7516,-73.9379
78038,40.6761,-73.9611
78039,40.768,-73.9662
78040,40.7762,-73.9818
78041,40.7534,-73.9783
78042,40.7419,-73.991
78043,40.7283,-73.9941
78044,40.6696,-73.975
78045,40.7581,-73.9694
78046,40.7953,-73.9709
78047,40.7563,-73.9791
78048,40.787,-73.9791
78049,40.7297,-73.9988
78050,40.7625,-73.9813
78051,40.7785,-73.9483
78052,40.8012,-73.9597
78053,40.7883,-73.9535
78054,40.8361,-73.9245
78055,40.7968,-73.9707
78056,40.8026,-73.9549
78057,40.7606,-73.9826
78058,40.763,-73.9661
78059,40.7422,-73.9933
78060,40.6675,-73.9536
78061,40.7144,-74.0099
78062,40.7797,-73.9497
78063,40.7198,-73.9952
78064,40.7093,-73.9625
78065,40.7452,-73.9807
78066,40.7709,-73.8668
78067,40.6708,-73.9808
78068,40.7718,-73.8852
78069,40.7215,-73.9953
78070,40.7121,-74.008
78071,40.7924,-73.9738
78072,40.8643,-73.9276
78073,40.7386,-74.0034
78074,40.763,-73.9684
78075,40.7731,-73.9622
78076,40.7372,-74.004
78077,40.7469,-73.9962
78078,40.7191,-73.9831
78079,40.7399,-73.9927
78080,40.7761,-73.9761
78081,40.7699,-73.9644
78082,40.763,-73.9586
78083,40.7386,-73.9873
78084,40.7638,-73.9853
78085,40.7778,-73.9612
78086,40.8128,-73.9385
78087,40.7553,-73.9829
78088,40.7713,-73.956
78089,40.7992,-73.9629
78090,40.7982,-73.9693
78091,40.7118,-73.9923
78092,40.7347,-73.9898
78093,40.7165,-74.0066
78094,40.8022,-73.9622
78095,40.7575,-73.9849
78096,40.7656,-73.9822
78097,40.7441,-73.9977
78098,40.7613,-73.9796
78099,40.7326,-73.9758
78100,40.7611,-73.9657
78101,40.7908,-73.9427
78102,40.7389,-74.0034
78103,40.7734,-73.9851
78104,40.7538,-73.9974
78105,40.754,-73.9811
78106,40.7616,-73.9646
78107,40.8063,-73.9652
78108,40.7843,-73.975
78109,40.7289,-73.9884
78110,40.7681,-73.9663
78111,40.771,-73.9617
78112,40.7453,-73.9934
78113,40.7374,-73.9864
78114,40.7696,-73.8661
78115,40.7647,-73.9714
78116,40.7503,-73.979
78117,40.7532,-73.9917
78118,40.7498,-73.9837
78119,40.7261,-74.0098
78120,40.786,-73.9509
78121,40.718,-74.0105
78122,40.7421,-73.9968
78123,40.7489,-73.9696
78124,40.765,-73.9747
78125,40.7708,-73.9636
78126,40.7489,-73.9931
78127,40.7213,-74.0102
78128,40.7868,-73.9685
78129,40.7873,-73.954
78130,40.7235,-73.9774
78131,40.7421,-73.9913
78132,40.7452,-73.9727
78133,40.744,-73.9873
78134,40.7349,-73.9785
78135,40.7716,-73.9645
78136,40.7451,-73.9869
78137,40.7168,-73.9997
78138,40.7794,-73.9848
78139,40.76,-73.9662
78140,40.7852,-73.9694
78141,40.7155,-74.016
78142,40.7334,-74.0165
78143,40.7552,-73.9828
78144,40.7785,-73.9885
78145,40.764,-73.9712
78146,40.7804,-73.9798
78147,40.7523,-73.976
78148,40.7307,-73.9926
78149,40.7694,-73.9563
78150,40.7645,-73.9754
78151,40.7107,-73.9664
78152,40.7886,-73.9509
78153,40.7822,-73.9516
78154,40.7402,-73.9899
78155,40.758,-73.9926
78156,40.7435,-74.0037
78157,40.7304,-73.9884
78158,40.7541,-73.9802
78159,40.7202,-73.9881
78160,40.7618,-73.9929
78161,40.7569,-73.9758
78162,40.7622,-73.9778
78163,40.7408,-74.0017
78164,40.7491,-73.9936
78165,40.7315,-73.9562
78166,40.7706,-73.8661
78167,40.7564,-73.9674
78168,40.7424,-73.9818
78169,40.762,-73.9714
78170,40.6734,-73.9575
78171,40.7612,-73.9843
78172,40.7039,-74.0118
78173,40.7935,-73.9734
78174,40.7686,-73.9656
78175,40.8047,-73.9658
78176,40.7725,-73.9553
78177,40.7796,-73.9622
78178,40.7649,-73.9769
78179,40.803,-73.9674
78180,40.8104,-73.962
78181,40.8228,-73.9533
78182,40.7568,-73.981
78183,40.7508,-73.9929
78184,40.7511,-73.9753
78185,40.7048,-73.9446
78186,40.7009,-73.9225
78187,40.6488,-73.9474
78188,40.7857,-73.9526
78189,40.744,-73.991
78190,40.781,-73.9544
78191,40.7638,-73.9739
78192,40.7525,-73.9833
78193,40.7405,-73.9969
78194,40.7703,-73.9539
78195,40.758,-74.0002
78196,40.7647,-73.9955
78197,40.7763,-73.9874
78198,40.7552,-73.9849
78199,40.7084,-74.0077
78200,40.7786,-73.9619
78201,40.733,-73.9906
78202,40.7138,-73.9871
78203,40.7628,-73.9576
78204,40.6401,-73.9992
78205,40.7562,-73.9638
78206,40.7328,-74.008
78207,40.6667,-73.9508
78208,40.7615,-73.9769
78209,40.7336,-73.978
78210,40.7715,-73.9829
78211,40.7443,-73.9833
78212,40.7812,-73.9496
78213,40.7215,-73.9894
78214,40.7141,-73.9519
78215,40.749,-73.9945
78216,40.7094,-74.002
78217,40.7062,-74.0161
78218,40.8345,-73.9459
78219,40.7424,-73.9853
78220,40.7262,-73.9836
78221,40.7666,-73.9283
78222,40.7336,-74.0034
78223,40.7629,-73.9793
78224,40.7693,-73.9696
78225,40.7667,-73.9784
78226,40.7649,-73.9878
78227,40.7429,-73.9951
78228,40.7878,-73.9539
78229,40.7921,-73.9639
78230,40.7299,-73.9576
78231,40.6834,-73.9663
78232,40.7645,-73.9921
78233,40.7291,-73.9845
78234,40.7734,-73.982
78235,40.7428,-73.9986
78236,40.7662,-73.9906
78237,40.7665,-73.9539
78238,40.7211,-74.0083
78239,40.7642,-73.9587
78240,40.7521,-73.9779
78241,40.7789,-73.978
78242,40.7723,-73.9663
78243,40.7456,-73.9904
78244,40.75,-73.886
78245,40.7193,-73.9877
78246,40.7235,-73.981
78247,40.6635,-73.9949
78248,40.7362,-73.9958
78249,40.7277,-74.0032
78250,40.7563,-73.9708
78251,40.7047,-74.0134
78252,40.6871,-73.9656
78253,40.7513,-73.9843
78254,40.7104,-74.0102
78255,40.6185,-73.956
78256,40.7632,-73.9969
78257,40.752,-73.9931
78258,40.7136,-73.9784
78259,40.7663,-73.984
78260,40.7537,-73.9963
78261,40.7585,-73.9375
78262,40.756,-73.9235
78263,40.7526,-73.9872
78264,40.7135,-74.0134
78265,40.7586,-73.9611
78266,40.7349,-74.007
78267,40.7685,-73.9574
78268,40.7661,-73.9873
78269,40.7445,-73.9911
78270,40.7661,-73.968
78271,40.7298,-74.002
78272,40.7412,-73.8998
78273,40.7405,-73.9202
78274,40.7678,-73.9848
78275,40.7189,-73.9624
78276,40.7783,-73.9884
78277,40.6758,-73.9432
78278,40.801,-73.9542
78279,40.7485,-73.9947
78280,40.788,-73.9748
78281,40.8071,-73.9609
78282,40.7518,-73.9784
78283,40.73,-73.9809
78284,40.7724,-73.9898
78285,40.7394,-73.9911
78286,40.7336,-74.007
78287,40.7714,-73.9567
78288,40.7401,-73.9991
78289,40.6499,-73.8045
78290,40.7547,-73.9951
78291,40.7426,-73.9499
78292,40.6809,-73.9345
78293,40.6824,-73.9515
78294,40.7838,-73.9475
78295,40.7391,-74.008
78296,40.6482,-73.803
78297,40.7969,-73.9379
78298,40.7386,-73.9775
78299,40.7484,-73.9858
78300,40.7297,-73.9879
78301,40.7368,-73.9728
78302,40.7557,-73.965
78303,40.75,-73.9858
78304,40.8976,-73.8753
78305,40.7556,-73.9945
78306,40.7594,-73.9859
78307,40.6732,-73.9722
78308,40.6951,-73.9032
78309,40.7203,-73.9852
78310,40.7604,-73.9801
78311,40.7773,-73.9856
78312,40.756,-73.9705
78313,40.7645,-73.9883
78314,40.7789,-73.9823
78315,40.7504,-73.9869
78316,40.7241,-73.9981
78317,40.6589,-73.9816
78318,40.7693,-73.8633
78319,40.7067,-74.0164
78320,40.7548,-73.9729
78321,40.7419,-73.9895
78322,40.7524,-73.9703
78323,40.7548,-73.9661
78324,40.715,-74.0158
78325,40.7058,-74.0068
78326,40.7664,-73.9288
78327,40.7239,-73.9969
78328,40.7196,-73.9865
78329,40.7613,-73.9787
78330,40.76,-73.9844
78331,40.8181,-73.9383
78332,40.7196,-73.9621
78333,40.7044,-74.0143
78334,40.7134,-73.9983
78335,40.722,-73.9883
78336,40.7159,-73.9454
78337,40.7532,-73.97
78338,40.7224,-73.9132
78339,40.7062,-74.0066
78340,40.7095,-74.0139
78341,40.7584,-73.9782
78342,40.7124,-74.0089
78343,40.7498,-73.9464
78344,40.6405,-73.9547
78345,40.7404,-74.0052
78346,40.7784,-73.9579
78347,40.7554,-73.9765
78348,40.4029,-74.192
78349,40.7432,-74.0076
78350,40.706,-74.0158
78351,40.6443,-73.7906
78352,40.7323,-73.9914
78353,40.7245,-73.9552
78354,40.7684,-73.9688
78355,40.7528,-74.0074
78356,40.7541,-73.9693
78357,40.7355,-73.9811
78358,40.7543,-73.9887
78359,40.7832,-73.9845
78360,40.7835,-73.9741
78361,40.802,-73.9616
78362,40.759,-73.984
78363,40.7309,-73.992
78364,40.7219,-74.0099
78365,40.7152,-73.9998
78366,40.7614,-73.9995
78367,40.7574,-73.9863
78368,40.7608,-73.9629
78369,40.7122,-73.9474
78370,40.7252,-73.9956
78371,40.7294,-74.0085
78372,40.7736,-73.9562
78373,40.7661,-73.9525
78374,40.7897,-73.975
78375,40.7175,-74.0144
78376,40.7641,-73.9981
78377,40.7367,-74.005
78378,40.7439,-73.9973
78379,40.7717,-73.9128
78380,40.7768,-73.983
78381,40.7595,-73.9742
78382,40.7525,-73.981
78383,40.6447,-73.7775
78384,40.7994,-73.9682
78385,40.7523,-73.939
78386,40.7558,-73.9183
78387,40.7678,-73.9827
78388,40.7542,-73.9787
78389,40.7766,-73.9792
78390,40.7645,-73.9684
78391,40.7312,-74.0103
78392,40.7275,-73.9827
78393,40.768,-73.9856
78394,40.7398,-73.9766
78395,40.6924,-73.9688
78396,40.7834,-73.9766
78397,40.7538,-73.9761
78398,40.7627,-74.0001
78399,40.7768,-73.986
78400,40.7212,-74.0014
78401,40.7519,-73.9782
78402,40.7694,-73.9845
78403,40.7713,-73.95
78404,40.7845,-73.9735
78405,40.7795,-73.9775
78406,40.7194,-74.0053
78407,40.7236,-74.0036
78408,40.7406,-74.0006
78409,40.7532,-73.9788
78410,40.7252,-73.9506
78411,40.715,-74.0079
78412,40.7282,-73.9813
78413,40.7497,-73.9909
78414,40.7811,-73.9568
78415,40.7798,-73.9462
78416,40.7077,-74.0044
78417,40.7084,-74.0168
78418,40.7645,-73.9806
78419,40.7501,-73.9815
78420,40.7757,-73.9646
78421,40.7191,-74.0084
78422,40.7038,-73.9896
78423,40.7795,-73.9455
78424,40.7387,-73.9941
78425,40.7594,-73.984
78426,40.7495,-73.9694
78427,40.7312,-73.9597
78428,40.7837,-73.9777
78429,40.7666,-73.9865
78430,40.7282,-73.9789
78431,40.752,-74.0024
78432,40.798,-73.9601
78433,40.7468,-73.8922
78434,40.7377,-73.8984
78435,40.6805,-73.7902
78436,40.7527,-73.9715
78437,40.7443,-73.9761
78438,40.7883,-73.9747
78439,40.7128,-74.0138
78440,40.6689,-73.9866
78441,40.7663,-73.9698
78442,40.7612,-73.9626
78443,40.8058,-73.9542
78444,40.7494,-73.9722
78445,40.7192,-73.9945
78446,40.7646,-73.9583
78447,40.754,-73.9774
78448,40.726,-74.0085
78449,40.8077,-73.9454
78450,40.7478,-73.9832
78451,40.7571,-73.9762
78452,40.7522,-73.9732
78453,40.7593,-73.9906
78454,40.7383,-74.0011
78455,40.7636,-73.9709
78456,40.7756,-73.9645
78457,40.7352,-73.9856
78458,40.7476,-73.9919
78459,40.7894,-73.9775
78460,40.7883,-73.9807
78461,40.7799,-73.9526
78462,40.7723,-73.971
78463,40.7715,-73.9529
78464,40.7471,-73.9715
78465,40.7606,-73.9683
78466,40.7874,-73.9486
78467,40.7415,-73.9879
78468,40.7772,-73.9866
78469,40.684,-73.9816
78470,40.7481,-73.9786
78471,40.7343,-73.9919
78472,40.7673,-73.9861
78473,40.7474,-73.9897
78474,40.7906,-73.9656
78475,40.7762,-73.9468
78476,40.7448,-74.0015
78477,40.7132,-73.9983
78478,40.6393,-73.9686
78479,40.7636,-73.9819
78480,40.7673,-73.9798
78481,40.8025,-73.9527
78482,40.754,-73.9883
78483,40.7272,-73.9856
78484,40.734,-73.9772
78485,40.7091,-73.9536
78486,40.755,-73.9667
78487,40.7233,-74.0063
78488,40.7351,-73.9801
78489,40.7903,-73.9475
78490,40.7452,-73.947
78491,40.7185,-74.0077
78492,40.7727,-73.989
78493,40.7743,-73.9844
78494,40.7565,-73.9775
78495,40.6545,-73.9631
78496,40.7288,-73.8807
78497,40.7643,-73.9765
78498,40.6926,-73.9911
78499,40.8513,-73.9407
78500,40.8228,-73.9494
78501,40.7451,-73.9371
78502,40.7575,-73.9928
78503,40.7578,-73.9888
78504,40.7495,-73.9845
78505,40.7811,-73.9795
78506,40.7695,-73.8637
78507,40.7417,-73.9959
78508,40.7169,-74.0062
78509,40.7918,-73.9514
78510,40.8009,-73.9443
78511,40.7728,-73.9559
78512,40.7117,-73.949
78513,40.7636,-73.9219
78514,40.7779,-73.9896
78515,40.7616,-73.9768
78516,40.7702,-73.9813
78517,40.7539,-73.9681
78518,40.7432,-73.9173
78519,40.743,-73.935
78520,40.7742,-73.8737
78521,40.7934,-73.9748
78522,40.7709,-73.9635
78523,40.7234,-73.9985
78524,40.7678,-73.9806
78525,40.7166,-73.9644
78526,40.794,-73.94
78527,40.7636,-73.9283
78528,40.768,-73.9826
78529,40.7827,-73.9826
78530,40.7395,-73.9807
78531,40.7083,-74.0071
78532,40.8112,-73.9594
78533,40.7701,-73.8644
78534,40.7233,-74.0048
78535,40.7259,-74.0088
78536,40.7559,-73.9637
78537,40.7632,-73.9892
78538,40.7013,-74.0122
78539,40.7593,-73.9729
78540,40.747,-73.9911
78541,40.7737,-73.9854
78542,40.8065,-73.9538
78543,40.765,-73.9799
78544,40.7495,-73.9769
78545,40.7348,-73.9899
78546,40.7912,-73.9651
78547,40.8093,-73.9489
78548,40.7873,-73.9718
78549,40.7929,-73.95
78550,40.7245,-73.9513
78551,40.686,-73.9867
78552,40.7809,-73.9796
78553,40.6767,-73.9789
78554,40.7554,-73.9703
78555,40.7638,-73.9561
78556,40.7093,-74.0109
78557,40.7265,-73.997
78558,40.7963,-73.9651
78559,40.7807,-73.9807
78560,40.7224,-73.9979
78561,40.7139,-73.9796
78562,40.7387,-73.9836
78563,40.7447,-73.9818
78564,40.7698,-73.9566
78565,40.7786,-73.9887
78566,40.786,-73.9791
78567,40.7678,-73.9706
78568,40.7738,-73.9496
78569,40.7723,-73.9569
78570,40.7893,-73.9404
78571,40.7551,-73.9762
78572,40.7343,-73.9779
78573,40.717,-73.9979
78574,40.7572,-73.9896
78575,40.7202,-74.0367
78576,40.7501,-73.87
78577,40.7179,-74.0079
78578,40.708,-73.9542
78579,40.7639,-73.9862
78580,40.7683,-73.9828
78581,40.7631,-73.9771
78582,40.7381,-73.9292
78583,40.788,-73.9766
78584,40.7825,-73.957
78585,40.761,-73.9769
78586,40.7638,-73.9151
78587,40.7533,-73.8721
78588,40.7631,-73.9657
78589,40.778,-73.9603
78590,40.7597,-73.9856
78591,40.7301,-73.9875
78592,40.7427,-73.9128
78593,40.747,-73.8905
78594,40.7554,-73.9853
78595,40.758,-73.9736
78596,40.7729,-73.9891
78597,40.7645,-73.9782
78598,40.7239,-73.9977
78599,40.714,-74.0064
78600,40.7073,-74.0122
78601,40.6896,-74.0003
78602,40.7071,-74.0054
78603,40.7159,-73.9993
78604,40.7641,-73.9613
78605,40.7408,-73.9945
78606,40.7182,-73.9936
78607,40.7576,-73.9631
78608,40.7609,-73.9232
78609,40.7156,-74.0151
78610,40.733,-73.9982
78611,40.7381,-73.9905
78612,40.7398,-74.0004
78613,40.7433,-73.9925
78614,40.7588,-73.9884
78615,40.7854,-73.9531
78616,40.7998,-73.9697
78617,40.7429,-73.9804
78618,40.7449,-73.9534
78619,40.7666,-73.9832
78620,40.7434,-73.9194
78621,40.7256,-73.9426
78622,40.776,-73.9836
78623,40.7138,-74.0091
78624,40.7063,-74.0032
78625,40.7574,-73.9668
78626,40.7187,-73.9994
78627,40.7555,-73.9787
78628,40.6783,-73.9446
78629,40.713,-73.9981
78630,40.7844,-73.9584
78631,40.7705,-73.8657
78632,40.782,-73.9519
78633,40.7692,-73.9948
78634,40.7758,-73.9023
78635,40.7043,-74.012
78636,40.6601,-73.9399
78637,40.7773,-73.9824
78638,40.6955,-73.9486
78639,40.6939,-73.9622
78640,40.8076,-73.9451
78641,40.8033,-73.9405
78642,40.7448,-73.9891
78643,40.7924,-73.9668
78644,40.706,-74.01
78645,40.7318,-73.9522
78646,40.7743,-73.9549
78647,40.7646,-73.9797
78648,40.7714,-73.9809
78649,40.7613,-73.9775
78650,40.7211,-73.998
78651,40.7579,-73.9198
78652,40.7392,-73.9186
78653,40.7534,-73.9785
78654,40.6797,-73.9365
78655,40.7567,-73.9934
78656,40.7512,-73.981
78657,40.7613,-73.9503
78658,40.7128,-74.0087
78659,40.7063,-74.0179
78660,40.742,-73.9246
78661,40.7408,-73.9854
78662,40.7244,-73.9893
78663,40.7601,-73.9582
78664,40.7342,-74.0061
78665,40.7135,-73.9621
78666,40.76,-73.9666
78667,40.7562,-73.9841
78668,40.7477,-73.9928
78669,40.7391,-73.9819
78670,40.7676,-73.9142
78671,40.7926,-73.941
78672,40.7709,-73.9543
78673,40.7927,-73.9409
78674,40.7322,-74.0006
78675,40.7541,-73.9824
78676,40.7535,-73.968
78677,40.7351,-73.9985
78678,40.7806,-73.952
78679,40.7796,-73.9819
78680,40.7238,-73.9923
78681,40.7234,-73.9831
78682,40.7857,-73.9429
78683,40.7865,-73.9456
78684,40.7634,-73.9942
78685,40.7556,-73.9823
78686,40.7379,-73.9836
78687,40.7243,-73.9521
78688,40.7629,-73.9659
78689,40.7717,-73.9567
78690,40.7622,-73.9702
78691,40.7201,-73.9865
78692,40.7342,-73.9831
78693,40.683,-73.9793
78694,40.6837,-73.9353
78695,40.754,-73.9738
78696,40.7345,-73.9884
78697,40.7265,-73.9868
78698,40.7802,-73.9857
78699,40.7552,-73.9779
78700,40.7735,-73.9576
78701,40.7669,-73.9627
78702,40.7586,-73.9849
78703,40.7128,-73.9658
78704,40.7493,-73.9402
78705,40.7682,-73.9891
78706,40.8381,-73.9439
78707,40.8054,-73.9396
78708,40.7567,-73.9989
78709,40.7966,-73.9702
78710,40.7236,-74.0109
78711,40.7451,-73.9883
78712,40.7408,-73.9937
78713,40.8041,-73.9577
78714,40.7534,-73.9812
78715,40.803,-73.9564
78716,40.7903,-73.9476
78717,40.7643,-73.9736
78718,40.7832,-73.9764
78719,40.7671,-73.9833
78720,40.7662,-73.9679
78721,40.6879,-73.9955
78722,40.7428,-73.9961
78723,40.7835,-73.971
78724,40.7267,-73.9892
78725,40.7138,-73.9789
78726,40.7088,-74.0111
78727,40.7299,-73.9926
78728,40.7501,-73.9936
78729,40.74,-74.0028
78730,40.7728,-73.9555
78731,40.7556,-73.9905
78732,40.7506,-73.9786
78733,40.7492,-73.9754
78734,40.7658,-73.9667
78735,40.7641,-73.956
78736,40.734,-73.9984
78737,40.7302,-73.9916
78738,40.7127,-74.0044
78739,40.7059,-74.007
78740,40.6949,-73.9519
78741,40.6974,-73.9496
78742,40.7303,-73.9917
78743,40.751,-73.9779
78744,40.7449,-73.989
78745,40.7484,-73.971
78746,40.7666,-73.9688
78747,40.7638,-73.9601
78748,40.7684,-73.9854
78749,40.7374,-73.98
78750,40.7423,-74.0058
78751,40.7599,-73.992
78752,40.7503,-73.9811
78753,40.7715,-73.8754
78754,40.7073,-74.0143
78755,40.7304,-74.0
78756,40.7963,-73.9442
78757,40.693,-73.9888
78758,40.7395,-73.9799
78759,40.7174,-73.9905
78760,40.7655,-73.9541
78761,40.7386,-73.9897
78762,40.752,-73.9933
78763,40.7438,-73.9815
78764,40.6835,-73.9424
78765,40.7626,-73.9127
78766,40.6811,-73.9779
78767,40.7608,-73.9745
78768,40.7577,-73.9878
78769,40.7787,-73.9458
78770,40.6857,-73.9911
78771,40.7368,-73.9961
78772,40.7469,-73.981
78773,40.762,-73.9802
78774,40.7582,-73.9729
78775,40.7173,-73.9952
78776,40.7313,-73.9921
78777,40.7628,-73.9837
78778,40.7909,-73.9686
78779,40.7792,-73.9592
78780,40.8834,-73.9151
78781,40.7476,-73.9732
78782,40.7464,-73.9855
78783,40.7068,-74.0093
78784,40.6957,-73.9678
78785,40.7663,-73.9878
78786,40.7274,-74.0011
78787,40.72,-73.9991
78788,40.7616,-73.9637
78789,40.6629,-73.9917
78790,40.7494,-73.9993
78791,40.7529,-73.9767
78792,40.7747,-73.9806
78793,40.7239,-74.0003
78794,40.763,-73.9719
78795,40.7459,-73.9862
78796,40.8123,-73.9424
78797,40.7055,-74.0179
78798,40.7563,-73.9813
78799,40.7772,-73.9587
78800,40.7832,-73.9492
78801,40.774,-73.9617
78802,40.7558,-73.9775
78803,40.7633,-73.9771
78804,40.7809,-73.9495
78805,40.7527,-73.9942
78806,40.7742,-73.9576
78807,40.7975,-73.9608
78808,40.7755,-73.9536
78809,40.7413,-73.9958
78810,40.7235,-74.0052
78811,40.7574,-73.986
78812,40.7601,-73.983
78813,40.6458,-73.7911
78814,40.9678,-73.733
78815,40.78,-73.9845
78816,40.7652,-73.9546
78817,40.7741,-73.9568
78818,40.7697,-73.9807
78819,40.7619,-73.9731
78820,40.6954,-73.9917
78821,40.8167,-73.9391
78822,40.6523,-73.8062
78823,40.7887,-73.9764
78824,40.7943,-73.9661
78825,40.8592,-73.9227
78826,40.6719,-73.9761
78827,40.7942,-73.949
78828,40.7258,-74.0068
78829,40.7794,-73.9506
78830,40.8445,-73.8869
78831,40.7507,-74.0019
78832,40.717,-73.998
78833,40.7393,-73.9852
78834,40.7626,-73.9617
78835,40.7599,-73.9725
78836,40.7541,-73.9801
78837,40.7662,-73.9582
78838,40.7519,-73.9693
78839,40.7138,-73.9992
